,h
1958-07-16,21.073397434445894
1958-07-17,21.113210003997143
1958-07-18,21.0876975714464
1958-07-19,21.053781442432534
1958-07-20,21.027406300427618
1958-07-21,21.0014508536209
1958-07-22,20.97787145374414
1958-07-23,20.95688161117085
1958-07-24,20.941351930972676
1958-07-25,20.92488168510834
1958-07-26,20.907929867188606
1958-07-27,20.89191757082086
1958-07-28,20.876688543319894
1958-07-29,20.862265671704392
1958-07-30,20.84870535896594
1958-07-31,20.835971375622552
1958-08-01,20.82395778603848
1958-08-02,20.812584138963928
1958-08-03,20.801804054723206
1958-08-04,20.791564195478557
1958-08-05,20.781813692403336
1958-08-06,20.772509549652234
1958-08-07,20.763615780560038
1958-08-08,20.755100685333325
1958-08-09,20.746936243726466
1958-08-10,20.73913884026566
1958-08-11,20.731629064331045
1958-08-12,20.725255540979536
1958-08-13,20.718769373268252
1958-08-14,20.712202388997888
1958-08-15,20.705724868200203
1958-08-16,20.699616386848827
1958-08-17,20.693655600661735
1958-08-18,20.924932494521425
1958-08-19,20.99257147890951
1958-08-20,21.026673811920347
1958-08-21,21.030868014687595
1958-08-22,21.156033866920612
1958-08-23,21.188700702355952
1958-08-24,21.169289670331565
1958-08-25,21.13872181336636
1958-08-26,21.103718583178832
1958-08-27,21.06998944633742
1958-08-28,21.038498008058994
1958-08-29,21.027523626763536
1958-08-30,21.012786850869592
1958-08-31,21.021680777870785
1958-09-01,21.01633179290047
1958-09-02,21.000697861318503
1958-09-03,20.98040217342169
1958-09-04,20.959985941118422
1958-09-05,20.94020469077167
1958-09-06,20.92154503779114
1958-09-07,20.904024717933048
1958-09-08,20.887740935216808
1958-09-09,20.872564834622874
1958-09-10,20.858357594586906
1958-09-11,20.845007415349414
1958-09-12,20.83242952061317
1958-09-13,20.820549948758597
1958-09-14,20.80930247202883
1958-09-15,20.79942366466293
1958-09-16,20.7906692561172
1958-09-17,20.781958138850463
1958-09-18,20.77313476430291
1958-09-19,20.764419629386893
1958-09-20,20.755890682551236
1958-09-21,20.747687882724968
1958-09-22,20.740484061253525
1958-09-23,20.740684538937387
1958-09-24,20.738648909558123
1958-09-25,20.734062160404203
1958-09-26,20.730597893588744
1958-09-27,20.725638530866306
1958-09-28,20.7194874577912
1958-09-29,20.712977560711437
1958-09-30,20.942525085833047
1958-10-01,21.022107065468127
1958-10-02,21.049435944643353
1958-10-03,21.048908171380027
1958-10-04,21.05968926600571
1958-10-05,21.052173705351
1958-10-06,21.040708522193807
1958-10-07,21.02265168835995
1958-10-08,21.00268882373126
1958-10-09,20.982565049583236
1958-10-10,20.963109953913573
1958-10-11,20.944287202085004
1958-10-12,20.940284107469157
1958-10-13,20.93774407784337
1958-10-14,20.92974797327332
1958-10-15,20.920008458247402
1958-10-16,20.91109615811598
1958-10-17,20.900596293939323
1958-10-18,20.888550381539012
1958-10-19,20.87632714016389
1958-10-20,20.864856181615476
1958-10-21,20.853516765294177
1958-10-22,20.842422322941907
1958-10-23,20.83119121410952
1958-10-24,20.819960797086317
1958-10-25,20.809125912700345
1958-10-26,20.79874992340142
1958-10-27,20.78888476443246
1958-10-28,20.779444061674873
1958-10-29,20.77034909769843
1958-10-30,20.76161100671603
1958-10-31,20.753373921245267
1958-11-01,20.746367730810356
1958-11-02,20.73952650291988
1958-11-03,20.734953879008014
1958-11-04,20.730833252010687
1958-11-05,20.72606049350378
1958-11-06,20.726244081552355
1958-11-07,20.74139122605551
1958-11-08,20.762376786550018
1958-11-09,20.852462876757556
1958-11-10,20.899943605541054
1958-11-11,20.92903554418561
1958-11-12,20.941628655221802
1958-11-13,20.943832131003802
1958-11-14,20.963191190105153
1958-11-15,20.973683848783566
1958-11-16,20.976485996243312
1958-11-17,20.97397827045795
1958-11-18,20.969248457700555
1958-11-19,20.961092267252443
1958-11-20,20.95112527903419
1958-11-21,20.940471438744243
1958-11-22,20.930133145068993
1958-11-23,20.919544979008524
1958-11-24,20.909306190881786
1958-11-25,20.899274754819597
1958-11-26,20.88940691100803
1958-11-27,20.87943462467043
1958-11-28,20.869297409190402
1958-11-29,20.859227050200293
1958-11-30,20.849303505763004
1958-12-01,20.839469037950312
1958-12-02,20.829531803927903
1958-12-03,20.819593291378116
1958-12-04,20.809654951031174
1958-12-05,20.79990843331536
1958-12-06,20.790111083547362
1958-12-07,20.780646986569273
1958-12-08,20.771698188043043
1958-12-09,20.763130906333174
1958-12-10,20.755623245993533
1958-12-11,20.98350359059466
1958-12-12,21.086439245801028
1958-12-13,21.191595475456698
1958-12-14,21.252300981331764
1958-12-15,21.282393792192835
1958-12-16,21.32486361905249
1958-12-17,21.318538515460762
1958-12-18,21.30932099345827
1958-12-19,21.284190776221312
1958-12-20,21.258872967646884
1958-12-21,21.258052036840194
1958-12-22,21.24963013803741
1958-12-23,21.3405788632261
1958-12-24,21.39330225758948
1958-12-25,21.40362916257462
1958-12-26,21.39696591438529
1958-12-27,21.393071922580987
1958-12-28,21.402770851408363
1958-12-29,21.402467675413323
1958-12-30,21.38900321936059
1958-12-31,21.371466860641128
1959-01-01,21.350471142586574
1959-01-02,21.326166879265852
1959-01-03,21.35797948807346
1959-01-04,21.408118809656713
1959-01-05,21.436947871278637
1959-01-06,21.45012088816845
1959-01-07,21.4579248328762
1959-01-08,21.455354890140867
1959-01-09,21.438877706862144
1959-01-10,21.419229285716693
1959-01-11,21.399121739878904
1959-01-12,21.37973009837936
1959-01-13,21.360617025075154
1959-01-14,21.394720549840518
1959-01-15,21.440347366583445
1959-01-16,21.47907700601974
1959-01-17,21.482348883676877
1959-01-18,21.47018159818944
1959-01-19,21.44631218202852
1959-01-20,21.415030648795057
1959-01-21,21.39900964260707
1959-01-22,21.376877446795838
1959-01-23,21.35291768883743
1959-01-24,21.327645719485766
1959-01-25,21.30215352437372
1959-01-26,21.274627544604343
1959-01-27,21.246786926201672
1959-01-28,21.22017992532638
1959-01-29,21.19501959140022
1959-01-30,21.17120411159459
1959-01-31,21.14872030059127
1959-02-01,21.127501566827565
1959-02-02,21.106946921104008
1959-02-03,21.08716221010326
1959-02-04,21.078175241937252
1959-02-05,21.071362879531268
1959-02-06,21.06223191888424
1959-02-07,21.05082240350207
1959-02-08,21.03866488554317
1959-02-09,21.025765176149164
1959-02-10,21.012590139062475
1959-02-11,21.005392147640322
1959-02-12,20.99773407318874
1959-02-13,20.988630740878108
1959-02-14,20.978132830966448
1959-02-15,20.967265867562435
1959-02-16,20.9559383062918
1959-02-17,20.943733920463572
1959-02-18,20.931135000837152
1959-02-19,20.918701631258
1959-02-20,20.906652363117903
1959-02-21,20.89488392051068
1959-02-22,20.88350521784377
1959-02-23,20.872509623462456
1959-02-24,20.8617188490686
1959-02-25,20.85123984423667
1959-02-26,20.841012223095913
1959-02-27,20.83102185477693
1959-02-28,20.82127734768655
1959-03-01,20.811789615005523
1959-03-02,20.802578747018426
1959-03-03,20.793815048719594
1959-03-04,20.786734081537016
1959-03-05,20.77942693451697
1959-03-06,20.77218072875169
1959-03-07,20.76497142154346
1959-03-08,20.761056443306668
1959-03-09,20.756238373681693
1959-03-10,20.75033712376137
1959-03-11,20.744015068701156
1959-03-12,20.8041077367065
1959-03-13,20.839173841665495
1959-03-14,20.84965340651386
1959-03-15,20.848747449328396
1959-03-16,20.840587314531746
1959-03-17,20.827817397962022
1959-03-18,20.816264847216406
1959-03-19,20.805168398935137
1959-03-20,20.793854578330656
1959-03-21,20.782784351699732
1959-03-22,20.774915370672925
1959-03-23,20.768554133206585
1959-03-24,20.761506088557038
1959-03-25,20.753282107225207
1959-03-26,20.745437849427354
1959-03-27,20.739239504915634
1959-03-28,20.79730705856613
1959-03-29,20.84267999688625
1959-03-30,20.872339420081243
1959-03-31,20.90169639743027
1959-04-01,20.90452580046826
1959-04-02,20.8949487675196
1959-04-03,20.879556293717226
1959-04-04,20.861879812445306
1959-04-05,20.844452132157812
1959-04-06,20.828282821209356
1959-04-07,20.814556408094884
1959-04-08,20.803151864228788
1959-04-09,20.796130862752825
1959-04-10,20.825945318388452
1959-04-11,20.895284566052066
1959-04-12,20.92066382642818
1959-04-13,20.913641854217524
1959-04-14,20.89703478506646
1959-04-15,20.879213040884142
1959-04-16,20.892010525363183
1959-04-17,20.922768225623933
1959-04-18,20.989623616171194
1959-04-19,21.021850709818665
1959-04-20,21.015330582902003
1959-04-21,20.997242263071925
1959-04-22,20.97371117367185
1959-04-23,20.9499896220245
1959-04-24,20.927827058771673
1959-04-25,20.907314204836275
1959-04-26,20.894480421499498
1959-04-27,20.891064413571996
1959-04-28,20.906174138823935
1959-04-29,20.94750142613493
1959-04-30,20.99114937327178
1959-05-01,21.001816966984567
1959-05-02,20.99048879095805
1959-05-03,20.973563073499836
1959-05-04,20.953569242707488
1959-05-05,20.9327275100619
1959-05-06,20.912620950875567
1959-05-07,20.89381611198361
1959-05-08,20.87669644657458
1959-05-09,20.860900908318428
1959-05-10,20.847216590225777
1959-05-11,20.835011223893936
1959-05-12,21.05936399016594
1959-05-13,21.147122686246238
1959-05-14,21.15848567737618
1959-05-15,21.136316462271047
1959-05-16,21.10158524731557
1959-05-17,21.066111909683368
1959-05-18,21.03699508564243
1959-05-19,21.011401154867382
1959-05-20,20.99176695539923
1959-05-21,20.993417000706845
1959-05-22,20.984283141866744
1959-05-23,20.974646400541335
1959-05-24,20.993822980554537
1959-05-25,20.99973224766057
1959-05-26,20.9947206475197
1959-05-27,20.97993621171235
1959-05-28,20.959707569890554
1959-05-29,20.938981977653835
1959-05-30,20.91960867661528
1959-05-31,20.9018673376667
1959-06-01,20.88558868145526
1959-06-02,20.870497107950463
1959-06-03,20.856413644735504
1959-06-04,20.843218521483642
1959-06-05,20.846866670005817
1959-06-06,20.84670114949865
1959-06-07,20.838683689882494
1959-06-08,20.82746783368927
1959-06-09,20.816268314561224
1959-06-10,20.805930634568636
1959-06-11,20.795532783343127
1959-06-12,20.785229734486727
1959-06-13,20.775261063443388
1959-06-14,20.765763877545545
1959-06-15,20.75671725325707
1959-06-16,20.748109269198473
1959-06-17,20.739909791628502
1959-06-18,20.73531984669671
1959-06-19,20.743867656485172
1959-06-20,20.837369433383323
1959-06-21,20.931483561831175
1959-06-22,20.95323925081393
1959-06-23,20.93769773585548
1959-06-24,20.9132614822458
1959-06-25,20.88915589703641
1959-06-26,20.874152443264016
1959-06-27,20.85794454086405
1959-06-28,20.84147678525492
1959-06-29,20.827244925869863
1959-06-30,20.814828485352955
1959-07-01,20.802577764335474
1959-07-02,20.790542352103714
1959-07-03,20.779035126737867
1959-07-04,20.76814832969377
1959-07-05,20.757924617520125
1959-07-06,20.74834762080415
1959-07-07,20.73933531555938
1959-07-08,20.730818723071547
1959-07-09,20.722745396302493
1959-07-10,20.715072202347883
1959-07-11,20.707764145032208
1959-07-12,20.70090735587104
1959-07-13,20.694313696905944
1959-07-14,20.687946455562344
1959-07-15,20.681880781355964
1959-07-16,20.676015025594523
1959-07-17,20.670342725029265
1959-07-18,20.6648679183387
1959-07-19,20.659588675196087
1959-07-20,20.654495142600425
1959-07-21,20.649577985269026
1959-07-22,20.64482941121616
1959-07-23,20.64024149506369
1959-07-24,20.873079954121877
1959-07-25,20.925867543023188
1959-07-26,20.910347830894366
1959-07-27,20.883936038640133
1959-07-28,20.859070638828907
1959-07-29,20.836874586100624
1959-07-30,20.8297503378649
1959-07-31,20.82599618319626
1959-08-01,20.81572286750113
1959-08-02,20.802287094868493
1959-08-03,20.788223767584803
1959-08-04,20.77461598664845
1959-08-05,20.761907316190253
1959-08-06,20.750185451834785
1959-08-07,20.73940143346734
1959-08-08,20.740903008170136
1959-08-09,20.73708274914792
1959-08-10,20.964102047329877
1959-08-11,21.01570799698125
1959-08-12,21.010849275042244
1959-08-13,20.98950858544624
1959-08-14,20.967337482231326
1959-08-15,20.944315750151326
1959-08-16,20.920714497587486
1959-08-17,20.898297920607142
1959-08-18,20.877483906752737
1959-08-19,20.858614243119238
1959-08-20,20.84157800520401
1959-08-21,20.826112495166456
1959-08-22,20.815041665386953
1959-08-23,20.806248694755027
1959-08-24,20.796298620558677
1959-08-25,20.78535555426185
1959-08-26,20.7742983760109
1959-08-27,20.763693461300722
1959-08-28,20.753646700560502
1959-08-29,20.7441515665461
1959-08-30,20.735168166681206
1959-08-31,20.726661312891224
1959-09-01,20.718590769444017
1959-09-02,20.711330952922903
1959-09-03,20.704324773421295
1959-09-04,20.69750096262911
1959-09-05,20.6911062783134
1959-09-06,20.68485715900339
1959-09-07,20.67876994274171
1959-09-08,20.672866055620077
1959-09-09,20.667153707232305
1959-09-10,20.661634655596067
1959-09-11,20.656314543654524
1959-09-12,20.65118732775319
1959-09-13,20.646245696688243
1959-09-14,20.878748412440196
1959-09-15,20.96967086923379
1959-09-16,20.986932136143423
1959-09-17,21.035900258807995
1959-09-18,21.037040326817706
1959-09-19,21.01972556536107
1959-09-20,21.004474331200242
1959-09-21,20.984233592200972
1959-09-22,20.960471813613808
1959-09-23,20.93671481100646
1959-09-24,20.914586956007557
1959-09-25,20.921669873351483
1959-09-26,21.13934253618447
1959-09-27,21.214846271574412
1959-09-28,21.206709577566407
1959-09-29,21.17876374525563
1959-09-30,21.14652161585245
1959-10-01,21.113434587868902
1959-10-02,21.081212113779213
1959-10-03,21.051323171472635
1959-10-04,21.02388366360937
1959-10-05,20.998950325291364
1959-10-06,20.976137698831334
1959-10-07,20.997372870943497
1959-10-08,21.0060232257123
1959-10-09,21.000795433405667
1959-10-10,21.134696751330615
1959-10-11,21.25823928797751
1959-10-12,21.285788341798142
1959-10-13,21.27737523062556
1959-10-14,21.253141297267025
1959-10-15,21.223909748191705
1959-10-16,21.19261568253519
1959-10-17,21.16180876099144
1959-10-18,21.139878548378356
1959-10-19,21.117671110109303
1959-10-20,21.15255629019581
1959-10-21,21.164954750777103
1959-10-22,21.157688824737537
1959-10-23,21.15252111276556
1959-10-24,21.139703619477103
1959-10-25,21.1233391828665
1959-10-26,21.105224529670966
1959-10-27,21.086290453352454
1959-10-28,21.296116287414346
1959-10-29,21.401014386610257
1959-10-30,21.412671629360705
1959-10-31,21.442741438687012
1959-11-01,21.445739291169367
1959-11-02,21.429182929003318
1959-11-03,21.406273447666425
1959-11-04,21.388621316971985
1959-11-05,21.36709570832471
1959-11-06,21.34746358267363
1959-11-07,21.326496288950306
1959-11-08,21.30327284571809
1959-11-09,21.279223756136965
1959-11-10,21.25670280401804
1959-11-11,21.259644484780427
1959-11-12,21.29636632710736
1959-11-13,21.31870146531066
1959-11-14,21.38165627366784
1959-11-15,21.412609205083648
1959-11-16,21.440732923145376
1959-11-17,21.44607937463956
1959-11-18,21.47645221483573
1959-11-19,21.467511056947576
1959-11-20,21.433414168825426
1959-11-21,21.394603493292504
1959-11-22,21.35729676856427
1959-11-23,21.323800559262782
1959-11-24,21.294283591768522
1959-11-25,21.267789975794923
1959-11-26,21.242376437975484
1959-11-27,21.318948344260082
1959-11-28,21.361826344340408
1959-11-29,21.368727791581016
1959-11-30,21.361367015291506
1959-12-01,21.36510312078541
1959-12-02,21.358302838235925
1959-12-03,21.348568552733855
1959-12-04,21.369214487952288
1959-12-05,21.41516197252244
1959-12-06,21.44264341538458
1959-12-07,21.44377833443459
1959-12-08,21.557643328261772
1959-12-09,21.6165164960287
1959-12-10,21.656719205643906
1959-12-11,21.66348511865308
1959-12-12,21.674936650188677
1959-12-13,21.673516510786694
1959-12-14,21.655682380031582
1959-12-15,21.630455032387093
1959-12-16,21.602015699305664
1959-12-17,21.592361660721483
1959-12-18,21.608235964453097
1959-12-19,21.61269668331197
1959-12-20,21.599920590943217
1959-12-21,21.629082273364148
1959-12-22,21.644362003087593
1959-12-23,21.699364443147655
1959-12-24,21.77010045296914
1959-12-25,21.863722145810225
1959-12-26,21.889516922179197
1959-12-27,21.92340476834181
1959-12-28,21.931144746493757
1959-12-29,21.923200221940153
1959-12-30,21.947793529483295
1959-12-31,21.948625573259864
1960-01-01,21.922001609737293
1960-01-02,21.889520845515907
1960-01-03,21.907173647405898
1960-01-04,21.904916009318917
1960-01-05,21.88459121474438
1960-01-06,21.85540980276388
1960-01-07,21.81821223775915
1960-01-08,21.777123398496727
1960-01-09,21.73529779729844
1960-01-10,21.69292449327145
1960-01-11,21.651617993453428
1960-01-12,21.61759193881256
1960-01-13,21.589763167529757
1960-01-14,21.68203396469686
1960-01-15,21.731036344131667
1960-01-16,21.748373792635235
1960-01-17,21.742636114832422
1960-01-18,21.72395397018074
1960-01-19,21.697469271160163
1960-01-20,21.71261493951856
1960-01-21,21.709509642068372
1960-01-22,21.689232286985032
1960-01-23,21.66049467043308
1960-01-24,21.625130824296875
1960-01-25,21.62082330424179
1960-01-26,21.610143525559995
1960-01-27,21.591450172212593
1960-01-28,21.566751471593818
1960-01-29,21.543430296481468
1960-01-30,21.520948572006283
1960-01-31,21.496465379550237
1960-02-01,21.46984023735591
1960-02-02,21.442625028156613
1960-02-03,21.41618499386007
1960-02-04,21.40843740312198
1960-02-05,21.436981473652317
1960-02-06,21.451012492915424
1960-02-07,21.4482580945022
1960-02-08,21.433560265916533
1960-02-09,21.411334836159384
1960-02-10,21.38764381890162
1960-02-11,21.36424594474878
1960-02-12,21.35362117589767
1960-02-13,21.397338265820995
1960-02-14,21.44794936574339
1960-02-15,21.475524944915847
1960-02-16,21.47883554316545
1960-02-17,21.55089640216976
1960-02-18,21.60363984108054
1960-02-19,21.60082904687137
1960-02-20,21.582386618629585
1960-02-21,21.553148136022738
1960-02-22,21.545205102356416
1960-02-23,21.538922861266737
1960-02-24,21.523886646312512
1960-02-25,21.5030807688322
1960-02-26,21.472223816215124
1960-02-27,21.439769410387566
1960-02-28,21.407301152778707
1960-02-29,21.374756674598487
1960-03-01,21.35095371589508
1960-03-02,21.33740110996871
1960-03-03,21.328445383416188
1960-03-04,21.31128598489706
1960-03-05,21.289916029958555
1960-03-06,21.2664854995389
1960-03-07,21.242961057804855
1960-03-08,21.22385662824972
1960-03-09,21.373718805451016
1960-03-10,21.43189173493212
1960-03-11,21.428802790408742
1960-03-12,21.406033405092476
1960-03-13,21.39168218319425
1960-03-14,21.38793752979105
1960-03-15,21.38964173020157
1960-03-16,21.377252964021917
1960-03-17,21.354845180890514
1960-03-18,21.32780506588547
1960-03-19,21.299973707417877
1960-03-20,21.271329078406996
1960-03-21,21.242474571285072
1960-03-22,21.21476464092711
1960-03-23,21.1883987397459
1960-03-24,21.163541061209564
1960-03-25,21.1401678104569
1960-03-26,21.118160988226027
1960-03-27,21.09741807444457
1960-03-28,21.115240068531126
1960-03-29,21.127759277170778
1960-03-30,21.15265369328043
1960-03-31,21.162365104297546
1960-04-01,21.16504402908212
1960-04-02,21.155579057559468
1960-04-03,21.13637757323599
1960-04-04,21.126800815241914
1960-04-05,21.120449560287533
1960-04-06,21.107382168732833
1960-04-07,21.087678192990428
1960-04-08,21.066344547285464
1960-04-09,21.045523732159026
1960-04-10,21.02598381946025
1960-04-11,21.0078293213972
1960-04-12,20.99593358716272
1960-04-13,20.98315155861786
1960-04-14,20.971478575372345
1960-04-15,20.95939942389643
1960-04-16,20.946458532572567
1960-04-17,20.935185640993875
1960-04-18,20.923067435490047
1960-04-19,20.910505471783132
1960-04-20,20.901106212046905
1960-04-21,20.89167608801599
1960-04-22,20.880988822755594
1960-04-23,20.86968946889277
1960-04-24,20.85845211486031
1960-04-25,20.847546683644733
1960-04-26,20.837050031415504
1960-04-27,20.826953004784052
1960-04-28,20.81723500010452
1960-04-29,20.80788756191016
1960-04-30,20.798892108288197
1960-05-01,20.790222183152558
1960-05-02,20.781855521735576
1960-05-03,20.77377456294026
1960-05-04,20.765964042729777
1960-05-05,20.75841000724652
1960-05-06,20.751099053209636
1960-05-07,20.744019000847782
1960-05-08,20.737158832346307
1960-05-09,20.730508265058685
1960-05-10,20.724058562898446
1960-05-11,20.717800495074645
1960-05-12,20.711725814697814
1960-05-13,20.705826504271265
1960-05-14,20.700107226961624
1960-05-15,20.698393229418787
1960-05-16,20.699226431374306
1960-05-17,20.69681341164722
1960-05-18,20.73097426169727
1960-05-19,20.962597110715
1960-05-20,21.039783601872006
1960-05-21,21.038647221777932
1960-05-22,21.028502395307104
1960-05-23,21.003918906382573
1960-05-24,20.97659386410921
1960-05-25,20.953191802754404
1960-05-26,20.930756340563477
1960-05-27,20.908741925866323
1960-05-28,20.88840625030552
1960-05-29,20.870009565857913
1960-05-30,20.85331163641037
1960-05-31,20.83807578493836
1960-06-01,20.824081439178727
1960-06-02,20.811139902293743
1960-06-03,20.79910238758381
1960-06-04,20.787848551715207
1960-06-05,20.77728067630264
1960-06-06,20.817077925842856
1960-06-07,20.84938416367644
1960-06-08,20.854304861399264
1960-06-09,20.844215687327004
1960-06-10,20.84785381281719
1960-06-11,20.847443208002854
1960-06-12,20.838124984291195
1960-06-13,20.82687738807912
1960-06-14,20.81435430527146
1960-06-15,20.801646473025514
1960-06-16,20.789222714073695
1960-06-17,20.77738549609408
1960-06-18,20.766254543011943
1960-06-19,20.755871076253392
1960-06-20,20.7461901068998
1960-06-21,20.73713122899495
1960-06-22,20.72861073750208
1960-06-23,20.720563939129498
1960-06-24,20.712955101832545
1960-06-25,20.709049755961043
1960-06-26,20.704082728624453
1960-06-27,20.700104115920997
1960-06-28,20.694767552074353
1960-06-29,20.68846591615228
1960-06-30,20.68208614749625
1960-07-01,20.676013431267393
1960-07-02,20.67013768779155
1960-07-03,20.664620009943235
1960-07-04,20.65924710773164
1960-07-05,20.65405216895809
1960-07-06,20.650353631246283
1960-07-07,20.64737606154999
1960-07-08,20.65093176869526
1960-07-09,20.669621656216187
1960-07-10,20.677764629953035
1960-07-11,20.679541779884822
1960-07-12,20.68032673489523
1960-07-13,20.677663879664358
1960-07-14,20.671354939166626
1960-07-15,20.66521869085822
1960-07-16,20.658847950151564
1960-07-17,20.652434374605342
1960-07-18,20.646373612455115
1960-07-19,20.640573726852303
1960-07-20,20.635064331231007
1960-07-21,20.629876933674424
1960-07-22,20.624980330609578
1960-07-23,20.62036396297459
1960-07-24,20.617085123489666
1960-07-25,20.61384190261838
1960-07-26,20.61031559179641
1960-07-27,20.6065931319974
1960-07-28,20.602848454233797
1960-07-29,20.599206148467214
1960-07-30,20.595681040692188
1960-07-31,20.655766277856895
1960-08-01,20.7220616671686
1960-08-02,20.74375611451882
1960-08-03,20.740203450489584
1960-08-04,20.72819621295747
1960-08-05,20.948455459540355
1960-08-06,20.99861722892057
1960-08-07,20.977960942875097
1960-08-08,21.13193579983488
1960-08-09,21.165521789569727
1960-08-10,21.13762277452172
1960-08-11,21.09982495225565
1960-08-12,21.06531535554023
1960-08-13,21.031951308889997
1960-08-14,21.00482317289504
1960-08-15,20.979905843821417
1960-08-16,20.95565808339433
1960-08-17,20.934389937651172
1960-08-18,20.914380518092745
1960-08-19,20.917864284210836
1960-08-20,20.910491552049233
1960-08-21,20.896370304496873
1960-08-22,20.879859512943
1960-08-23,20.86313492280468
1960-08-24,20.847407771189523
1960-08-25,20.83278452449512
1960-08-26,20.82121085639499
1960-08-27,20.810503289800252
1960-08-28,20.799655845502002
1960-08-29,20.78870360352713
1960-08-30,20.778313189965576
1960-08-31,20.768365926118108
1960-09-01,20.75879823221525
1960-09-02,20.749585286881985
1960-09-03,20.740775392953037
1960-09-04,20.733135279575258
1960-09-05,20.757984464565645
1960-09-06,20.769180092319754
1960-09-07,20.773054077648556
1960-09-08,20.791174010343223
1960-09-09,20.798314755692225
1960-09-10,20.794533516487856
1960-09-11,20.78590705939395
1960-09-12,20.77474701251978
1960-09-13,20.763434084623157
1960-09-14,20.752751641710105
1960-09-15,20.921241875729528
1960-09-16,21.02443526071449
1960-09-17,21.07945531785736
1960-09-18,21.18580823188046
1960-09-19,21.274442499137514
1960-09-20,21.302881957597307
1960-09-21,21.2975316499407
1960-09-22,21.274156305269013
1960-09-23,21.238900635748838
1960-09-24,21.201198209788654
1960-09-25,21.164882595660718
1960-09-26,21.131194221900852
1960-09-27,21.333800857479886
1960-09-28,21.409811394911102
1960-09-29,21.414217017700214
1960-09-30,21.442111136710885
1960-10-01,21.438921647247682
1960-10-02,21.407829069066867
1960-10-03,21.40158507041466
1960-10-04,21.417996987115888
1960-10-05,21.40139858164723
1960-10-06,21.38716629890284
1960-10-07,21.466678590476757
1960-10-08,21.50064094923773
1960-10-09,21.506179640661696
1960-10-10,21.568007980941783
1960-10-11,21.6347469148492
1960-10-12,21.661485786125752
1960-10-13,21.659450314956224
1960-10-14,21.63608027018249
1960-10-15,21.60123176826167
1960-10-16,21.56254006691071
1960-10-17,21.524223994958987
1960-10-18,21.486578388106697
1960-10-19,21.450841539464935
1960-10-20,21.429909851081575
1960-10-21,21.58884778647357
1960-10-22,21.64773376902987
1960-10-23,21.648314692324828
1960-10-24,21.61307245231503
1960-10-25,21.571018055550613
1960-10-26,21.64184568977409
1960-10-27,21.66283759142231
1960-10-28,21.64743024788798
1960-10-29,21.821328471946057
1960-10-30,21.867834891999312
1960-10-31,21.850860065865987
1960-11-01,21.8208124502791
1960-11-02,21.7763672112177
1960-11-03,21.7255515006979
1960-11-04,21.67325064778499
1960-11-05,21.68118250985429
1960-11-06,21.754166529637033
1960-11-07,21.78215024799928
1960-11-08,21.774347806084698
1960-11-09,21.753579943552907
1960-11-10,21.732054338383193
1960-11-11,21.723686159714287
1960-11-12,21.744166851156756
1960-11-13,21.772912332488833
1960-11-14,21.794219407032646
1960-11-15,21.78441080882554
1960-11-16,21.80978453980699
1960-11-17,21.821626067760455
1960-11-18,21.803119124741112
1960-11-19,21.81373613982999
1960-11-20,21.81721926839093
1960-11-21,21.803863591213815
1960-11-22,21.97493129487761
1960-11-23,22.03537334924018
1960-11-24,22.02492433691319
1960-11-25,22.019923137521346
1960-11-26,21.994599502096964
1960-11-27,21.950783053755735
1960-11-28,21.916374785621553
1960-11-29,21.881587104635713
1960-11-30,21.84236945611458
1960-12-01,21.801472028243765
1960-12-02,21.79261024864464
1960-12-03,21.780647451816
1960-12-04,21.758977391807488
1960-12-05,21.74850375807588
1960-12-06,21.912735252047973
1960-12-07,21.97721181393115
1960-12-08,21.97657321316242
1960-12-09,21.950178598738514
1960-12-10,21.931494937300073
1960-12-11,21.91254209890091
1960-12-12,21.88463342784965
1960-12-13,21.850436803672103
1960-12-14,21.813349539038654
1960-12-15,21.777051097156846
1960-12-16,21.742976556726685
1960-12-17,21.70980808451552
1960-12-18,21.676423412407683
1960-12-19,21.642891277922473
1960-12-20,21.676264452733726
1960-12-21,21.710600688050437
1960-12-22,21.72865576469729
1960-12-23,21.728585430515537
1960-12-24,21.723024040385173
1960-12-25,21.708056217293993
1960-12-26,21.685866460768683
1960-12-27,21.714401715617853
1960-12-28,21.73559036871216
1960-12-29,21.81640507360801
1960-12-30,21.86964308009065
1960-12-31,21.917879000619664
1961-01-01,21.92811090234523
1961-01-02,21.94580446869752
1961-01-03,22.02027348454023
1961-01-04,22.068468032153174
1961-01-05,22.08328345349405
1961-01-06,22.06402919689881
1961-01-07,22.11324467434876
1961-01-08,22.147329343909224
1961-01-09,22.150869897579298
1961-01-10,22.129609217651225
1961-01-11,22.110502475618784
1961-01-12,22.074536746505494
1961-01-13,22.02947474470044
1961-01-14,21.98415494264071
1961-01-15,21.93906000922678
1961-01-16,21.89387689599694
1961-01-17,21.849934265316232
1961-01-18,21.80781314848733
1961-01-19,21.76627370827111
1961-01-20,21.737050482950547
1961-01-21,21.707837753453024
1961-01-22,21.689500531939043
1961-01-23,21.668752539790297
1961-01-24,21.64848322532561
1961-01-25,21.64272522652462
1961-01-26,21.67761565654035
1961-01-27,21.693055470649668
1961-01-28,21.69428973166697
1961-01-29,21.680116954867405
1961-01-30,21.65650364162239
1961-01-31,21.64699304907884
1961-02-01,21.664499990994603
1961-02-02,21.68266159654154
